,DeviceId,Time,Parking_Status
6091,['00-80-00-00-04-01-9f-d7'],2021-08-26T06:39:05.575429Z,1
6092,['00-80-00-00-04-01-9f-d7'],2021-07-19T03:19:52.914525Z,1
6093,['00-80-00-00-04-01-9f-d7'],2021-07-12T18:49:28.725396Z,0
6094,['00-80-00-00-04-01-9f-d7'],2021-07-24T12:39:03.040553Z,0
6095,['00-80-00-00-04-01-9f-d7'],2021-08-17T21:01:35.929854Z,0
6096,['00-80-00-00-04-01-9f-d7'],2021-07-01T12:00:10.529777Z,0
6097,['00-80-00-00-04-01-9f-d7'],2021-07-25T14:53:53.059026Z,0
6098,['00-80-00-00-04-01-9f-d7'],2021-09-06T15:48:28.041384Z,1
6099,['00-80-00-00-04-01-9f-d7'],2021-06-11T12:43:05.978556Z,0
6100,['00-80-00-00-04-01-9f-d7'],2021-08-28T08:42:28.489201Z,0
6101,['00-80-00-00-04-01-9f-d7'],2021-08-20T00:19:40.893132Z,1
6102,['00-80-00-00-04-01-9f-d7'],2021-09-04T14:53:34.841023Z,0
6103,['00-80-00-00-04-01-9f-d7'],2021-08-08T01:34:47.339892Z,0
6104,['00-80-00-00-04-01-9f-d7'],2021-07-24T22:11:45.305930Z,0
6105,['00-80-00-00-04-01-9f-d7'],2021-06-20T09:09:07.934389Z,0
6106,['00-80-00-00-04-01-9f-d7'],2021-06-19T10:29:03.675633Z,0
6107,['00-80-00-00-04-01-9f-d7'],2021-07-26T17:08:45.069054Z,0
6108,['00-80-00-00-04-01-9f-d7'],2021-08-22T07:12:31.759238Z,0
6109,['00-80-00-00-04-01-9f-d7'],2021-06-02T05:46:28.600601Z,1
6110,['00-80-00-00-04-01-9f-d7'],2021-06-03T15:10:48.176363Z,0
6111,['00-80-00-00-04-01-9f-d7'],2021-08-29T15:43:40.242080Z,0
6112,['00-80-00-00-04-01-9f-d7'],2021-08-02T00:39:47.413212Z,0
6113,['00-80-00-00-04-01-9f-d7'],2021-08-15T17:18:34.900001Z,0
6114,['00-80-00-00-04-01-9f-d7'],2021-06-13T13:38:03.304428Z,0
6115,['00-80-00-00-04-01-9f-d7'],2021-08-26T16:08:42.898845Z,0
6116,['00-80-00-00-04-01-9f-d7'],2021-08-22T11:58:53.344087Z,0
6117,['00-80-00-00-04-01-9f-d7'],2021-08-01T03:11:19.082091Z,0
6118,['00-80-00-00-04-01-9f-d7'],2021-07-21T15:27:20.364549Z,1
6119,['00-80-00-00-04-01-9f-d7'],2021-08-28T15:52:02.872042Z,0
6120,['00-80-00-00-04-01-9f-d7'],2021-06-20T17:30:16.313018Z,0
6121,['00-80-00-00-04-01-9f-d7'],2021-09-07T10:53:52.833768Z,1
6122,['00-80-00-00-04-01-9f-d7'],2021-08-14T18:38:32.687686Z,0
6123,['00-80-00-00-04-01-9f-d7'],2021-06-11T06:45:16.419616Z,1
6124,['00-80-00-00-04-01-9f-d7'],2021-09-01T11:43:56.257953Z,0
6125,['00-80-00-00-04-01-9f-d7'],2021-08-30T14:23:47.532726Z,0
6126,['00-80-00-00-04-01-9f-d7'],2021-06-15T18:07:44.311274Z,0
6127,['00-80-00-00-04-01-9f-d7'],2021-06-06T21:45:59.528479Z,0
6128,['00-80-00-00-04-01-9f-d7'],2021-06-30T03:47:33.037516Z,1
6129,['00-80-00-00-04-01-9f-d7'],2021-06-26T19:03:24.252466Z,0
6130,['00-80-00-00-04-01-9f-d7'],2021-06-10T08:05:13.159146Z,0
6131,['00-80-00-00-04-01-9f-d7'],2021-07-23T04:26:26.508402Z,1
6132,['00-80-00-00-04-01-9f-d7'],2021-08-13T16:23:44.778369Z,0
6133,['00-80-00-00-04-01-9f-d7'],2021-07-20T17:58:52.880475Z,1
6134,['00-80-00-00-04-01-9f-d7'],2021-06-13T01:42:17.247980Z,0
6135,['00-80-00-00-04-01-9f-d7'],2021-08-09T15:45:32.292426Z,0
6136,['00-80-00-00-04-01-9f-d7'],2021-08-21T13:18:52.130694Z,0
6137,['00-80-00-00-04-01-9f-d7'],2021-07-14T01:38:34.330389Z,0
6138,['00-80-00-00-04-01-9f-d7'],2021-08-24T04:32:45.795612Z,1
6139,['00-80-00-00-04-01-9f-d7'],2021-08-03T10:04:11.860652Z,1
6140,['00-80-00-00-04-01-9f-d7'],2021-08-08T21:51:48.769063Z,0
6141,['00-80-00-00-04-01-9f-d7'],2021-08-16T12:24:00.492736Z,0
6142,['00-80-00-00-04-01-9f-d7'],2021-08-11T23:49:57.890320Z,0
6143,['00-80-00-00-04-01-9f-d7'],2021-07-14T19:32:21.047091Z,0
6144,['00-80-00-00-04-01-9f-d7'],2021-09-05T17:08:33.394040Z,0
6145,['00-80-00-00-04-01-9f-d7'],2021-07-14T13:34:26.432135Z,0
6146,['00-80-00-00-04-01-9f-d7'],2021-06-06T01:29:08.888465Z,0
6147,['00-80-00-00-04-01-9f-d7'],2021-07-22T22:28:34.914920Z,0
6148,['00-80-00-00-04-01-9f-d7'],2021-07-12T02:07:30.922471Z,0
6149,['00-80-00-00-04-01-9f-d7'],2021-06-25T13:13:54.344408Z,0
6150,['00-80-00-00-04-01-9f-d7'],2021-06-29T19:26:32.689242Z,0
6151,['00-80-00-00-04-01-9f-d7'],2021-08-09T21:43:30.793072Z,0
6152,['00-80-00-00-04-01-9f-d7'],2021-06-16T19:11:04.441990Z,0
6153,['00-80-00-00-04-01-9f-d7'],2021-08-23T21:23:20.198585Z,0
6154,['00-80-00-00-04-01-9f-d7'],2021-07-23T18:45:31.333058Z,0
6155,['00-80-00-00-04-01-9f-d7'],2021-08-14T05:31:14.700218Z,0
6156,['00-80-00-00-04-01-9f-d7'],2021-08-01T16:18:52.102981Z,0
6157,['00-80-00-00-04-01-9f-d7'],2021-07-16T21:38:53.074266Z,0
6158,['00-80-00-00-04-01-9f-d7'],2021-08-19T17:10:23.476209Z,1
6159,['00-80-00-00-04-01-9f-d7'],2021-07-01T06:02:29.005448Z,1
6160,['00-80-00-00-04-01-9f-d7'],2021-09-02T12:47:18.586810Z,0
6161,['00-80-00-00-04-01-9f-d7'],2021-08-17T18:38:40.057405Z,0
6162,['00-80-00-00-04-01-9f-d7'],2021-08-23T04:41:12.217218Z,1
6163,['00-80-00-00-04-01-9f-d7'],2021-08-06T07:49:35.509595Z,1
6164,['00-80-00-00-04-01-9f-d7'],2021-06-28T16:23:40.757832Z,0
6165,['00-80-00-00-04-01-9f-d7'],2021-08-07T18:25:29.994912Z,0
6166,['00-80-00-00-04-01-9f-d7'],2021-09-08T11:57:16.008378Z,1
6167,['00-80-00-00-04-01-9f-d7'],2021-07-12T11:40:14.115122Z,0
6168,['00-80-00-00-04-01-9f-d7'],2021-06-03T09:13:04.595532Z,1
6169,['00-80-00-00-04-01-9f-d7'],2021-07-30T14:12:25.050541Z,1
6170,['00-80-00-00-04-01-9f-d7'],2021-07-15T08:39:51.028320Z,1
6171,['00-80-00-00-04-01-9f-d7'],2021-07-25T07:44:38.572317Z,0
6172,['00-80-00-00-04-01-9f-d7'],2021-06-14T14:41:29.405257Z,0
6173,['00-80-00-00-04-01-9f-d7'],2021-07-21T07:06:26.017224Z,0
6174,['00-80-00-00-04-01-9f-d7'],2021-06-05T19:31:19.356993Z,0
6175,['00-80-00-00-04-01-9f-d7'],2021-06-04T00:43:40.458878Z,0
6176,['00-80-00-00-04-01-9f-d7'],2021-06-12T00:39:11.123913Z,0
6177,['00-80-00-00-04-01-9f-d7'],2021-06-23T19:28:35.395763Z,0
6178,['00-80-00-00-04-01-9f-d7'],2021-09-04T07:44:20.325725Z,0
6179,['00-80-00-00-04-01-9f-d7'],2021-08-27T20:46:55.111973Z,0
6180,['00-80-00-00-04-01-9f-d7'],2021-08-22T00:03:16.232136Z,0
6181,['00-80-00-00-04-01-9f-d7'],2021-06-20T01:59:53.516506Z,0
6182,['00-80-00-00-04-01-9f-d7'],2021-06-19T03:19:49.223599Z,0
6183,['00-80-00-00-04-01-9f-d7'],2021-06-26T09:30:55.725857Z,0
6184,['00-80-00-00-04-01-9f-d7'],2021-07-15T22:58:53.903312Z,0
6185,['00-80-00-00-04-01-9f-d7'],2021-08-23T11:50:46.806496Z,0
6186,['00-80-00-00-04-01-9f-d7'],2021-07-25T22:03:41.573975Z,0
6187,['00-80-00-00-04-01-9f-d7'],2021-08-29T08:34:25.848470Z,0
6188,['00-80-00-00-04-01-9f-d7'],2021-06-30T20:29:54.719975Z,0
6189,['00-80-00-00-04-01-9f-d7'],2021-08-15T10:09:20.398958Z,0
6190,['00-80-00-00-04-01-9f-d7'],2021-08-28T02:44:51.820657Z,0
6191,['00-80-00-00-04-01-9f-d7'],2021-06-04T03:06:54.259688Z,1
6192,['00-80-00-00-04-01-9f-d7'],2021-06-20T10:21:00.847501Z,0
6193,['00-80-00-00-04-01-9f-d7'],2021-07-31T20:02:04.706280Z,0
6194,['00-80-00-00-04-01-9f-d7'],2021-06-27T05:47:52.355868Z,0
6195,['00-80-00-00-04-01-9f-d7'],2021-08-18T05:23:01.272814Z,1
6196,['00-80-00-00-04-01-9f-d7'],2021-07-18T08:14:54.440486Z,0
6197,['00-80-00-00-04-01-9f-d7'],2021-06-02T15:19:25.950532Z,0
6198,['00-80-00-00-04-01-9f-d7'],2021-08-18T17:18:51.322903Z,0
6199,['00-80-00-00-04-01-9f-d7'],2021-07-27T12:14:22.589670Z,0
6200,['00-80-00-00-04-01-9f-d7'],2021-08-30T01:16:37.557609Z,0
6201,['00-80-00-00-04-01-9f-d7'],2021-09-07T03:44:38.241121Z,1
6202,['00-80-00-00-04-01-9f-d7'],2021-06-12T18:33:00.795013Z,0
6203,['00-80-00-00-04-01-9f-d7'],2021-08-14T11:29:18.228999Z,0
6204,['00-80-00-00-04-01-9f-d7'],2021-08-31T21:25:12.257521Z,0
6205,['00-80-00-00-04-01-9f-d7'],2021-06-30T01:24:38.253305Z,0
6206,['00-80-00-00-04-01-9f-d7'],2021-06-06T14:36:44.983752Z,0
6207,['00-80-00-00-04-01-9f-d7'],2021-08-16T00:28:23.410454Z,0
6208,['00-80-00-00-04-01-9f-d7'],2021-08-20T13:27:26.961480Z,1
6209,['00-80-00-00-04-01-9f-d7'],2021-08-06T13:47:39.000691Z,0
6210,['00-80-00-00-04-01-9f-d7'],2021-08-13T06:51:20.533090Z,1
6211,['00-80-00-00-04-01-9f-d7'],2021-08-21T06:09:37.674199Z,0
6212,['00-80-00-00-04-01-9f-d7'],2021-07-13T18:29:19.955572Z,0
6213,['00-80-00-00-04-01-9f-d7'],2021-06-04T10:07:07.643727Z,1
6214,['00-80-00-00-04-01-9f-d7'],2021-07-19T15:16:06.985095Z,0
6215,['00-80-00-00-04-01-9f-d7'],2021-06-21T09:01:09.034649Z,1
6216,['00-80-00-00-04-01-9f-d7'],2021-06-13T20:47:52.795952Z,0
6217,['00-80-00-00-04-01-9f-d7'],2021-06-10T12:51:49.753362Z,1
6218,['00-80-00-00-04-01-9f-d7'],2021-08-08T14:42:34.332573Z,0
6219,['00-80-00-00-04-01-9f-d7'],2021-08-02T23:20:12.561675Z,0
6220,['00-80-00-00-04-01-9f-d7'],2021-09-05T09:59:17.903009Z,0
6221,['00-80-00-00-04-01-9f-d7'],2021-08-19T08:49:30.153357Z,1
6222,['00-80-00-00-04-01-9f-d7'],2021-06-07T19:14:47.895579Z,0
6223,['00-80-00-00-04-01-9f-d7'],2021-09-02T06:49:36.118790Z,1
6224,['00-80-00-00-04-01-9f-d7'],2021-06-16T12:01:49.057772Z,0
6225,['00-80-00-00-04-01-9f-d7'],2021-08-14T06:43:03.641505Z,0
6226,['00-80-00-00-04-01-9f-d7'],2021-07-11T18:58:16.473747Z,0
6227,['00-80-00-00-04-01-9f-d7'],2021-08-05T21:05:33.255902Z,0
6228,['00-80-00-00-04-01-9f-d7'],2021-09-05T00:26:40.246617Z,0
6229,['00-80-00-00-04-01-9f-d7'],2021-07-23T11:36:15.981063Z,0
6230,['00-80-00-00-04-01-9f-d7'],2021-06-28T03:16:28.671105Z,1
6231,['00-80-00-00-04-01-9f-d7'],2021-06-21T11:24:22.858528Z,0
6232,['00-80-00-00-04-01-9f-d7'],2021-09-08T00:01:39.816899Z,0
6233,['00-80-00-00-04-01-9f-d7'],2021-08-11T10:42:51.975262Z,1
6234,['00-80-00-00-04-01-9f-d7'],2021-09-02T00:51:43.443937Z,0
6235,['00-80-00-00-04-01-9f-d7'],2021-07-16T14:29:38.605038Z,0
6236,['00-80-00-00-04-01-9f-d7'],2021-06-14T15:53:17.337661Z,0
6237,['00-80-00-00-04-01-9f-d7'],2021-08-23T01:06:42.485987Z,0
6238,['00-80-00-00-04-01-9f-d7'],2021-07-22T04:35:09.303327Z,1
6239,['00-80-00-00-04-01-9f-d7'],2021-07-18T21:22:28.371764Z,0
6240,['00-80-00-00-04-01-9f-d7'],2021-08-07T11:16:15.443342Z,0
6241,['00-80-00-00-04-01-9f-d7'],2021-06-27T10:34:22.019412Z,1
6242,['00-80-00-00-04-01-9f-d7'],2021-06-10T23:36:11.050495Z,1
6243,['00-80-00-00-04-01-9f-d7'],2021-06-27T17:43:52.420004Z,0
6244,['00-80-00-00-04-01-9f-d7'],2021-07-12T09:17:20.287373Z,1
6245,['00-80-00-00-04-01-9f-d7'],2021-09-03T19:48:44.792411Z,0
6246,['00-80-00-00-04-01-9f-d7'],2021-09-08T04:48:02.462620Z,1
6247,['00-80-00-00-04-01-9f-d7'],2021-06-04T22:03:04.805520Z,0
6248,['00-80-00-00-04-01-9f-d7'],2021-06-24T22:55:14.319523Z,0
6249,['00-80-00-00-04-01-9f-d7'],2021-07-17T20:19:15.398895Z,0
6250,['00-80-00-00-04-01-9f-d7'],2021-06-05T12:22:04.759620Z,0
6251,['00-80-00-00-04-01-9f-d7'],2021-06-11T17:29:56.726925Z,0
6252,['00-80-00-00-04-01-9f-d7'],2021-08-23T14:14:09.607221Z,0
6253,['00-80-00-00-04-01-9f-d7'],2021-09-04T00:35:05.529611Z,0
6254,['00-80-00-00-04-01-9f-d7'],2021-06-04T16:05:11.329538Z,0
6255,['00-80-00-00-04-01-9f-d7'],2021-08-24T15:17:25.160446Z,0
6256,['00-80-00-00-04-01-9f-d7'],2021-07-19T11:41:31.225579Z,0
6257,['00-80-00-00-04-01-9f-d7'],2021-06-19T18:50:39.037364Z,0
6258,['00-80-00-00-04-01-9f-d7'],2021-08-25T02:01:40.358866Z,0
6259,['00-80-00-00-04-01-9f-d7'],2021-06-14T03:57:32.289406Z,1
6260,['00-80-00-00-04-01-9f-d7'],2021-06-26T02:21:41.384663Z,0
6261,['00-80-00-00-04-01-9f-d7'],2021-08-11T04:45:02.437468Z,0
6262,['00-80-00-00-04-01-9f-d7'],2021-06-01T16:39:34.681495Z,0
6263,['00-80-00-00-04-01-9f-d7'],2021-08-02T06:38:12.936601Z,1
6264,['00-80-00-00-04-01-9f-d7'],2021-06-30T13:20:40.308683Z,0
6265,['00-80-00-00-04-01-9f-d7'],2021-08-15T03:00:06.027306Z,0
6266,['00-80-00-00-04-01-9f-d7'],2021-08-04T21:14:02.069866Z,0
6267,['00-80-00-00-04-01-9f-d7'],2021-07-31T12:52:50.208297Z,0
6268,['00-80-00-00-04-01-9f-d7'],2021-07-18T01:05:39.978642Z,0
6269,['00-80-00-00-04-01-9f-d7'],2021-08-07T00:32:07.243623Z,0
6270,['00-80-00-00-04-01-9f-d7'],2021-08-25T18:43:53.249988Z,0
6271,['00-80-00-00-04-01-9f-d7'],2021-06-01T01:09:02.680881Z,1
6272,['00-80-00-00-04-01-9f-d7'],2021-07-13T06:45:55.737873Z,1
6273,['00-80-00-00-04-01-9f-d7'],2021-07-19T09:18:25.437299Z,1
6274,['00-80-00-00-04-01-9f-d7'],2021-07-13T00:48:01.221389Z,0
6275,['00-80-00-00-04-01-9f-d7'],2021-08-30T00:05:18.664325Z,0
6276,['00-80-00-00-04-01-9f-d7'],2021-08-31T14:15:57.769594Z,0
6277,['00-80-00-00-04-01-9f-d7'],2021-06-06T07:27:30.415244Z,0
6278,['00-80-00-00-04-01-9f-d7'],2021-06-10T00:56:13.776802Z,1
6279,['00-80-00-00-04-01-9f-d7'],2021-08-02T16:10:56.185298Z,0
6280,['00-80-00-00-04-01-9f-d7'],2021-07-01T19:10:18.070651Z,0
6281,['00-80-00-00-04-01-9f-d7'],2021-09-06T21:47:00.631606Z,1
6282,['00-80-00-00-04-01-9f-d7'],2021-08-20T23:00:23.263066Z,0
6283,['00-80-00-00-04-01-9f-d7'],2021-07-15T15:49:44.434109Z,0
6284,['00-80-00-00-04-01-9f-d7'],2021-06-28T04:28:15.606850Z,1
6285,['00-80-00-00-04-01-9f-d7'],2021-08-08T07:33:19.878055Z,0
6286,['00-80-00-00-04-01-9f-d7'],2021-09-06T02:41:44.864579Z,1
6287,['00-80-00-00-04-01-9f-d7'],2021-08-05T13:56:18.871365Z,0
6288,['00-80-00-00-04-01-9f-d7'],2021-08-03T01:43:40.464793Z,0
6289,['00-80-00-00-04-01-9f-d7'],2021-08-26T22:07:15.509426Z,0
6290,['00-80-00-00-04-01-9f-d7'],2021-08-22T17:57:25.912824Z,0
6291,['00-80-00-00-04-01-9f-d7'],2021-08-27T16:01:00.392232Z,0
6292,['00-80-00-00-04-01-9f-d7'],2021-08-27T07:39:56.037662Z,1
6293,['00-80-00-00-04-01-9f-d7'],2021-07-27T07:28:24.971050Z,1
6294,['00-80-00-00-04-01-9f-d7'],2021-08-28T21:50:35.436678Z,0
6295,['00-80-00-00-04-01-9f-d7'],2021-06-20T23:28:48.778284Z,0
6296,['00-80-00-00-04-01-9f-d7'],2021-06-02T20:06:08.523095Z,0
6297,['00-80-00-00-04-01-9f-d7'],2021-08-15T00:37:05.223405Z,0
6298,['00-80-00-00-04-01-9f-d7'],2021-09-01T17:42:28.817232Z,0
6299,['00-80-00-00-04-01-9f-d7'],2021-06-16T00:06:16.884853Z,0
6300,['00-80-00-00-04-01-9f-d7'],2021-06-02T02:12:24.840156Z,0
6301,['00-80-00-00-04-01-9f-d7'],2021-06-07T03:44:32.055695Z,1
6302,['00-80-00-00-04-01-9f-d7'],2021-06-30T09:46:05.537506Z,1
6303,['00-80-00-00-04-01-9f-d7'],2021-06-27T01:01:56.761457Z,0
6304,['00-80-00-00-04-01-9f-d7'],2021-07-14T02:50:46.279297Z,1
6305,['00-80-00-00-04-01-9f-d7'],2021-07-21T21:25:54.879538Z,1
6306,['00-80-00-00-04-01-9f-d7'],2021-07-23T10:24:59.061495Z,1
6307,['00-80-00-00-04-01-9f-d7'],2021-08-13T22:22:17.295693Z,0
6308,['00-80-00-00-04-01-9f-d7'],2021-07-18T14:13:13.883634Z,0
6309,['00-80-00-00-04-01-9f-d7'],2021-08-07T04:07:01.002790Z,0
6310,['00-80-00-00-04-01-9f-d7'],2021-07-20T23:57:25.455202Z,1
6311,['00-80-00-00-04-01-9f-d7'],2021-08-05T04:23:42.587259Z,1
6312,['00-80-00-00-04-01-9f-d7'],2021-09-03T12:39:30.215186Z,0
6313,['00-80-00-00-04-01-9f-d7'],2021-06-24T15:45:59.956100Z,0
6314,['00-80-00-00-04-01-9f-d7'],2021-07-17T13:10:00.898096Z,0
6315,['00-80-00-00-04-01-9f-d7'],2021-06-05T05:12:50.318357Z,0
6316,['00-80-00-00-04-01-9f-d7'],2021-08-24T10:31:19.455597Z,1
6317,['00-80-00-00-04-01-9f-d7'],2021-08-11T17:52:40.343559Z,0
6318,['00-80-00-00-04-01-9f-d7'],2021-07-15T01:30:53.552489Z,0
6319,['00-80-00-00-04-01-9f-d7'],2021-09-05T23:07:06.082500Z,0
6320,['00-80-00-00-04-01-9f-d7'],2021-08-09T06:13:33.125653Z,1
6321,['00-80-00-00-04-01-9f-d7'],2021-08-24T18:52:25.792619Z,0
6322,['00-80-00-00-04-01-9f-d7'],2021-06-25T19:12:26.899310Z,0
6323,['00-80-00-00-04-01-9f-d7'],2021-08-10T21:35:47.961694Z,0
6324,['00-80-00-00-04-01-9f-d7'],2021-07-31T05:43:34.850942Z,0
6325,['00-80-00-00-04-01-9f-d7'],2021-07-24T00:44:03.910302Z,0
6326,['00-80-00-00-04-01-9f-d7'],2021-06-28T14:01:06.917396Z,0
6327,['00-80-00-00-04-01-9f-d7'],2021-06-12T11:24:00.349436Z,0
6328,['00-80-00-00-04-01-9f-d7'],2021-08-18T12:33:01.645245Z,1
6329,['00-80-00-00-04-01-9f-d7'],2021-07-17T03:37:25.603458Z,0
6330,['00-80-00-00-04-01-9f-d7'],2021-08-09T12:11:30.699229Z,0
6331,['00-80-00-00-04-01-9f-d7'],2021-07-22T11:45:00.794399Z,0
6332,['00-80-00-00-04-01-9f-d7'],2021-09-02T18:45:51.268882Z,0
6333,['00-80-00-00-04-01-9f-d7'],2021-08-25T11:34:38.774632Z,0
6334,['00-80-00-00-04-01-9f-d7'],2021-08-23T10:39:44.829637Z,1
6335,['00-80-00-00-04-01-9f-d7'],2021-08-26T05:28:23.708394Z,1
6336,['00-80-00-00-04-01-9f-d7'],2021-07-12T17:38:46.744510Z,0
6337,['00-80-00-00-04-01-9f-d7'],2021-06-08T10:45:49.583915Z,1
6338,['00-80-00-00-04-01-9f-d7'],2021-07-27T17:01:14.294628Z,0
6339,['00-80-00-00-04-01-9f-d7'],2021-07-24T11:28:21.144009Z,0
6340,['00-80-00-00-04-01-9f-d7'],2021-06-24T07:25:01.467199Z,1
6341,['00-80-00-00-04-01-9f-d7'],2021-06-07T12:05:45.370773Z,1
6342,['00-80-00-00-04-01-9f-d7'],2021-08-17T19:50:53.982246Z,0
6343,['00-80-00-00-04-01-9f-d7'],2021-07-25T13:43:11.163501Z,0
6344,['00-80-00-00-04-01-9f-d7'],2021-06-11T11:32:24.105555Z,0
6345,['00-80-00-00-04-01-9f-d7'],2021-08-28T07:31:46.524397Z,0
6346,['00-80-00-00-04-01-9f-d7'],2021-08-19T23:08:59.065505Z,1
6347,['00-80-00-00-04-01-9f-d7'],2021-06-24T01:27:07.939244Z,0
6348,['00-80-00-00-04-01-9f-d7'],2021-09-04T13:42:52.868265Z,0
6349,['00-80-00-00-04-01-9f-d7'],2021-06-12T06:37:44.648145Z,0
6350,['00-80-00-00-04-01-9f-d7'],2021-08-08T00:24:05.486071Z,0
6351,['00-80-00-00-04-01-9f-d7'],2021-07-24T21:01:03.343823Z,0
6352,['00-80-00-00-04-01-9f-d7'],2021-06-20T07:58:26.057746Z,0
6353,['00-80-00-00-04-01-9f-d7'],2021-06-19T09:18:21.773218Z,0
6354,['00-80-00-00-04-01-9f-d7'],2021-08-22T06:01:49.795485Z,0
6355,['00-80-00-00-04-01-9f-d7'],2021-07-13T15:07:20.162616Z,0
6356,['00-80-00-00-04-01-9f-d7'],2021-08-29T14:32:58.400479Z,0
6357,['00-80-00-00-04-01-9f-d7'],2021-07-01T02:28:27.275038Z,0
6358,['00-80-00-00-04-01-9f-d7'],2021-08-01T23:29:05.470393Z,0
6359,['00-80-00-00-04-01-9f-d7'],2021-08-15T16:07:52.981565Z,0
6360,['00-80-00-00-04-01-9f-d7'],2021-06-11T05:34:32.570893Z,1
6361,['00-80-00-00-04-01-9f-d7'],2021-06-13T12:27:21.390390Z,0
6362,['00-80-00-00-04-01-9f-d7'],2021-09-01T06:58:27.647240Z,1
6363,['00-80-00-00-04-01-9f-d7'],2021-08-26T14:58:01.066601Z,0
6364,['00-80-00-00-04-01-9f-d7'],2021-06-20T16:19:33.362759Z,0
6365,['00-80-00-00-04-01-9f-d7'],2021-07-26T18:21:14.997638Z,0
6366,['00-80-00-00-04-01-9f-d7'],2021-08-01T02:00:37.248237Z,0
6367,['00-80-00-00-04-01-9f-d7'],2021-07-21T14:16:38.405982Z,1
6368,['00-80-00-00-04-01-9f-d7'],2021-08-12T18:56:06.424603Z,0
6369,['00-80-00-00-04-01-9f-d7'],2021-08-28T14:41:21.007286Z,0
6370,['00-80-00-00-04-01-9f-d7'],2021-09-07T09:43:10.887215Z,1
6371,['00-80-00-00-04-01-9f-d7'],2021-08-14T17:27:50.773392Z,0
6372,['00-80-00-00-04-01-9f-d7'],2021-06-06T20:35:17.569918Z,0
6373,['00-80-00-00-04-01-9f-d7'],2021-06-26T17:52:42.381728Z,0
6374,['00-80-00-00-04-01-9f-d7'],2021-06-10T06:54:31.294783Z,0
6375,['00-80-00-00-04-01-9f-d7'],2021-07-20T16:48:10.925642Z,1
6376,['00-80-00-00-04-01-9f-d7'],2021-06-13T00:31:35.307731Z,0
6377,['00-80-00-00-04-01-9f-d7'],2021-08-09T14:34:50.426688Z,0
6378,['00-80-00-00-04-01-9f-d7'],2021-08-21T12:08:10.178139Z,0
6379,['00-80-00-00-04-01-9f-d7'],2021-07-14T00:27:52.502092Z,0
6380,['00-80-00-00-04-01-9f-d7'],2021-08-24T03:22:03.915630Z,1
6381,['00-80-00-00-04-01-9f-d7'],2021-08-13T14:01:28.885654Z,0
6382,['00-80-00-00-04-01-9f-d7'],2021-08-06T19:46:12.578641Z,0
6383,['00-80-00-00-04-01-9f-d7'],2021-08-03T08:53:29.893744Z,1
6384,['00-80-00-00-04-01-9f-d7'],2021-08-08T20:41:06.851570Z,0
6385,['00-80-00-00-04-01-9f-d7'],2021-08-06T05:27:13.633447Z,1
6386,['00-80-00-00-04-01-9f-d7'],2021-08-11T22:39:16.015442Z,0
6387,['00-80-00-00-04-01-9f-d7'],2021-06-01T08:18:59.143172Z,1
6388,['00-80-00-00-04-01-9f-d7'],2021-07-14T18:21:39.238085Z,0
6389,['00-80-00-00-04-01-9f-d7'],2021-09-05T15:57:51.428550Z,0
6390,['00-80-00-00-04-01-9f-d7'],2021-07-14T12:23:44.531522Z,0
6391,['00-80-00-00-04-01-9f-d7'],2021-06-06T00:18:26.949499Z,0
6392,['00-80-00-00-04-01-9f-d7'],2021-07-22T21:17:53.127113Z,0
6393,['00-80-00-00-04-01-9f-d7'],2021-07-12T00:56:48.972045Z,0
6394,['00-80-00-00-04-01-9f-d7'],2021-06-25T12:03:12.367387Z,0
6395,['00-80-00-00-04-01-9f-d7'],2021-06-29T18:15:50.762142Z,0
6396,['00-80-00-00-04-01-9f-d7'],2021-07-30T22:34:19.348198Z,0
6397,['00-80-00-00-04-01-9f-d7'],2021-08-09T20:32:48.957606Z,0
6398,['00-80-00-00-04-01-9f-d7'],2021-06-11T13:55:44.943803Z,0
6399,['00-80-00-00-04-01-9f-d7'],2021-09-05T06:25:13.064239Z,0
6400,['00-80-00-00-04-01-9f-d7'],2021-06-08T01:13:22.394446Z,0
6401,['00-80-00-00-04-01-9f-d7'],2021-08-23T20:12:38.251533Z,0
6402,['00-80-00-00-04-01-9f-d7'],2021-08-09T03:50:40.241341Z,1
6403,['00-80-00-00-04-01-9f-d7'],2021-07-23T17:34:49.478528Z,0
6404,['00-80-00-00-04-01-9f-d7'],2021-08-12T16:33:03.615225Z,0
6405,['00-80-00-00-04-01-9f-d7'],2021-08-01T15:08:10.204932Z,0
6406,['00-80-00-00-04-01-9f-d7'],2021-08-12T23:42:34.001401Z,0
6407,['00-80-00-00-04-01-9f-d7'],2021-07-16T20:28:11.214473Z,0
6408,['00-80-00-00-04-01-9f-d7'],2021-06-14T21:51:49.864451Z,0
6409,['00-80-00-00-04-01-9f-d7'],2021-08-19T15:59:41.566475Z,1
6410,['00-80-00-00-04-01-9f-d7'],2021-07-01T04:51:47.086082Z,1
6411,['00-80-00-00-04-01-9f-d7'],2021-08-01T09:10:15.614502Z,0
6412,['00-80-00-00-04-01-9f-d7'],2021-06-29T09:54:48.341277Z,1
6413,['00-80-00-00-04-01-9f-d7'],2021-08-17T17:27:58.189470Z,0
6414,['00-80-00-00-04-01-9f-d7'],2021-08-06T06:38:53.584828Z,1
6415,['00-80-00-00-04-01-9f-d7'],2021-07-22T10:33:41.840236Z,1
